episode,brief,trigger,action,reward
17988,form-to-endpoint,webhook,httpRequest,1.0
17989,morning-metrics,scheduleTrigger,googleSheets,1.0
17990,email-archiver,emailReadImap,readWriteFile,1.0
17991,rss-alert,rssFeedTrigger,slack,1.0
17992,form-to-endpoint,webhook,httpRequest,1.0
17993,morning-metrics,scheduleTrigger,googleSheets,1.0
17994,email-archiver,emailReadImap,readWriteFile,1.0
17995,rss-alert,rssFeedTrigger,slack,1.0
17996,form-to-endpoint,scheduleTrigger,googleSheets,0.0
17997,morning-metrics,scheduleTrigger,googleSheets,1.0
17998,email-archiver,emailReadImap,readWriteFile,1.0
17999,rss-alert,rssFeedTrigger,slack,1.0
18000,form-to-endpoint,webhook,httpRequest,1.0
18001,morning-metrics,scheduleTrigger,googleSheets,1.0
18002,email-archiver,emailReadImap,readWriteFile,1.0
18003,rss-alert,scheduleTrigger,slack,0.5
18004,form-to-endpoint,webhook,httpRequest,1.0
18005,morning-metrics,scheduleTrigger,slack,0.5
18006,email-archiver,emailReadImap,readWriteFile,1.0
18007,rss-alert,rssFeedTrigger,slack,1.0
18008,form-to-endpoint,webhook,httpRequest,1.0
18009,morning-metrics,scheduleTrigger,googleSheets,1.0
18010,email-archiver,emailReadImap,readWriteFile,1.0
18011,rss-alert,rssFeedTrigger,slack,1.0
18012,form-to-endpoint,webhook,httpRequest,1.0
18013,morning-metrics,scheduleTrigger,googleSheets,1.0
18014,email-archiver,emailReadImap,readWriteFile,1.0
18015,rss-alert,rssFeedTrigger,readWriteFile,0.5
18016,form-to-endpoint,webhook,httpRequest,1.0
18017,morning-metrics,scheduleTrigger,googleSheets,1.0
18018,email-archiver,scheduleTrigger,readWriteFile,0.5
18019,rss-alert,rssFeedTrigger,googleSheets,0.5
18020,form-to-endpoint,webhook,httpRequest,1.0
18021,morning-metrics,scheduleTrigger,googleSheets,1.0
18022,email-archiver,emailReadImap,readWriteFile,1.0
18023,rss-alert,rssFeedTrigger,slack,1.0
18024,form-to-endpoint,webhook,httpRequest,1.0
18025,morning-metrics,scheduleTrigger,googleSheets,1.0
18026,email-archiver,emailReadImap,readWriteFile,1.0
18027,rss-alert,rssFeedTrigger,slack,1.0
18028,form-to-endpoint,webhook,httpRequest,1.0
18029,morning-metrics,scheduleTrigger,googleSheets,1.0
18030,email-archiver,emailReadImap,readWriteFile,1.0
18031,rss-alert,rssFeedTrigger,slack,1.0
18032,form-to-endpoint,webhook,httpRequest,1.0
18033,morning-metrics,scheduleTrigger,googleSheets,1.0
18034,email-archiver,emailReadImap,readWriteFile,1.0
18035,rss-alert,rssFeedTrigger,slack,1.0
18036,form-to-endpoint,webhook,httpRequest,1.0
18037,morning-metrics,scheduleTrigger,googleSheets,1.0
18038,email-archiver,rssFeedTrigger,readWriteFile,0.5
18039,rss-alert,rssFeedTrigger,slack,1.0
18040,form-to-endpoint,webhook,httpRequest,1.0
18041,morning-metrics,scheduleTrigger,googleSheets,1.0
18042,email-archiver,emailReadImap,readWriteFile,1.0
18043,rss-alert,rssFeedTrigger,slack,1.0
18044,form-to-endpoint,webhook,slack,0.5
18045,morning-metrics,scheduleTrigger,googleSheets,1.0
18046,email-archiver,emailReadImap,readWriteFile,1.0
18047,rss-alert,rssFeedTrigger,readWriteFile,0.5
18048,form-to-endpoint,webhook,httpRequest,1.0
18049,morning-metrics,scheduleTrigger,googleSheets,1.0
18050,email-archiver,emailReadImap,readWriteFile,1.0
18051,rss-alert,rssFeedTrigger,slack,1.0
18052,form-to-endpoint,webhook,httpRequest,1.0
18053,morning-metrics,scheduleTrigger,googleSheets,1.0
18054,email-archiver,emailReadImap,readWriteFile,1.0
18055,rss-alert,rssFeedTrigger,slack,1.0
18056,form-to-endpoint,webhook,httpRequest,1.0
18057,morning-metrics,scheduleTrigger,googleSheets,1.0
18058,email-archiver,emailReadImap,readWriteFile,1.0
18059,rss-alert,rssFeedTrigger,slack,1.0
18060,form-to-endpoint,webhook,readWriteFile,0.5
18061,morning-metrics,scheduleTrigger,googleSheets,1.0
18062,email-archiver,emailReadImap,googleSheets,0.5
18063,rss-alert,rssFeedTrigger,slack,1.0
18064,form-to-endpoint,webhook,httpRequest,1.0
18065,morning-metrics,scheduleTrigger,googleSheets,1.0
18066,email-archiver,emailReadImap,httpRequest,0.5
18067,rss-alert,rssFeedTrigger,slack,1.0
18068,form-to-endpoint,webhook,httpRequest,1.0
18069,morning-metrics,scheduleTrigger,googleSheets,1.0
18070,email-archiver,emailReadImap,readWriteFile,1.0
18071,rss-alert,rssFeedTrigger,slack,1.0
18072,form-to-endpoint,webhook,httpRequest,1.0
18073,morning-metrics,scheduleTrigger,googleSheets,1.0
18074,email-archiver,emailReadImap,readWriteFile,1.0
18075,rss-alert,rssFeedTrigger,slack,1.0
18076,form-to-endpoint,scheduleTrigger,httpRequest,0.5
18077,morning-metrics,scheduleTrigger,googleSheets,1.0
18078,email-archiver,emailReadImap,readWriteFile,1.0
18079,rss-alert,rssFeedTrigger,slack,1.0
18080,form-to-endpoint,webhook,httpRequest,1.0
18081,morning-metrics,webhook,googleSheets,0.5
18082,email-archiver,emailReadImap,readWriteFile,1.0
18083,rss-alert,rssFeedTrigger,slack,1.0
18084,form-to-endpoint,webhook,googleSheets,0.5
18085,morning-metrics,scheduleTrigger,googleSheets,1.0
18086,email-archiver,emailReadImap,readWriteFile,1.0
18087,rss-alert,rssFeedTrigger,slack,1.0
18088,form-to-endpoint,webhook,httpRequest,1.0
18089,morning-metrics,scheduleTrigger,googleSheets,1.0
18090,email-archiver,emailReadImap,readWriteFile,1.0
18091,rss-alert,rssFeedTrigger,httpRequest,0.5
18092,form-to-endpoint,scheduleTrigger,slack,0.0
18093,morning-metrics,scheduleTrigger,googleSheets,1.0
18094,email-archiver,emailReadImap,readWriteFile,1.0
18095,rss-alert,emailReadImap,slack,0.5
18096,form-to-endpoint,webhook,httpRequest,1.0
18097,morning-metrics,scheduleTrigger,googleSheets,1.0
18098,email-archiver,emailReadImap,readWriteFile,1.0
18099,rss-alert,rssFeedTrigger,slack,1.0
18100,form-to-endpoint,webhook,httpRequest,1.0
18101,morning-metrics,scheduleTrigger,googleSheets,1.0
18102,email-archiver,emailReadImap,readWriteFile,1.0
18103,rss-alert,rssFeedTrigger,slack,1.0
18104,form-to-endpoint,webhook,httpRequest,1.0
18105,morning-metrics,scheduleTrigger,googleSheets,1.0
18106,email-archiver,emailReadImap,readWriteFile,1.0
18107,rss-alert,rssFeedTrigger,httpRequest,0.5
18108,form-to-endpoint,webhook,httpRequest,1.0
18109,morning-metrics,scheduleTrigger,googleSheets,1.0
18110,email-archiver,emailReadImap,readWriteFile,1.0
18111,rss-alert,rssFeedTrigger,slack,1.0
18112,form-to-endpoint,webhook,httpRequest,1.0
18113,morning-metrics,scheduleTrigger,googleSheets,1.0
18114,email-archiver,emailReadImap,readWriteFile,1.0
18115,rss-alert,rssFeedTrigger,slack,1.0
18116,form-to-endpoint,rssFeedTrigger,httpRequest,0.5
18117,morning-metrics,scheduleTrigger,googleSheets,1.0
18118,email-archiver,emailReadImap,readWriteFile,1.0
18119,rss-alert,rssFeedTrigger,slack,1.0
18120,form-to-endpoint,webhook,httpRequest,1.0
18121,morning-metrics,scheduleTrigger,googleSheets,1.0
18122,email-archiver,webhook,readWriteFile,0.5
18123,rss-alert,rssFeedTrigger,slack,1.0
18124,form-to-endpoint,webhook,httpRequest,1.0
18125,morning-metrics,scheduleTrigger,googleSheets,1.0
18126,email-archiver,emailReadImap,readWriteFile,1.0
18127,rss-alert,rssFeedTrigger,slack,1.0
18128,form-to-endpoint,scheduleTrigger,httpRequest,0.5
18129,morning-metrics,scheduleTrigger,googleSheets,1.0
18130,email-archiver,emailReadImap,readWriteFile,1.0
18131,rss-alert,rssFeedTrigger,slack,1.0
18132,form-to-endpoint,webhook,httpRequest,1.0
18133,morning-metrics,scheduleTrigger,googleSheets,1.0
18134,email-archiver,emailReadImap,readWriteFile,1.0
18135,rss-alert,rssFeedTrigger,slack,1.0
18136,form-to-endpoint,webhook,googleSheets,0.5
18137,morning-metrics,scheduleTrigger,googleSheets,1.0
18138,email-archiver,emailReadImap,readWriteFile,1.0
18139,rss-alert,rssFeedTrigger,slack,1.0
18140,form-to-endpoint,webhook,httpRequest,1.0
18141,morning-metrics,scheduleTrigger,googleSheets,1.0
18142,email-archiver,emailReadImap,readWriteFile,1.0
18143,rss-alert,rssFeedTrigger,slack,1.0
18144,form-to-endpoint,webhook,readWriteFile,0.5
18145,morning-metrics,scheduleTrigger,googleSheets,1.0
18146,email-archiver,emailReadImap,readWriteFile,1.0
18147,rss-alert,rssFeedTrigger,slack,1.0
18148,form-to-endpoint,webhook,httpRequest,1.0
18149,morning-metrics,scheduleTrigger,readWriteFile,0.5
18150,email-archiver,emailReadImap,readWriteFile,1.0
18151,rss-alert,rssFeedTrigger,slack,1.0
18152,form-to-endpoint,webhook,httpRequest,1.0
18153,morning-metrics,scheduleTrigger,googleSheets,1.0
18154,email-archiver,emailReadImap,readWriteFile,1.0
18155,rss-alert,rssFeedTrigger,slack,1.0
18156,form-to-endpoint,webhook,httpRequest,1.0
18157,morning-metrics,scheduleTrigger,googleSheets,1.0
18158,email-archiver,emailReadImap,readWriteFile,1.0
18159,rss-alert,rssFeedTrigger,slack,1.0
18160,form-to-endpoint,webhook,httpRequest,1.0
18161,morning-metrics,scheduleTrigger,googleSheets,1.0
18162,email-archiver,emailReadImap,readWriteFile,1.0
18163,rss-alert,rssFeedTrigger,slack,1.0
18164,form-to-endpoint,scheduleTrigger,httpRequest,0.5
18165,morning-metrics,scheduleTrigger,googleSheets,1.0
18166,email-archiver,emailReadImap,readWriteFile,1.0
18167,rss-alert,rssFeedTrigger,slack,1.0
18168,form-to-endpoint,webhook,httpRequest,1.0
18169,morning-metrics,scheduleTrigger,httpRequest,0.5
18170,email-archiver,emailReadImap,googleSheets,0.5
18171,rss-alert,rssFeedTrigger,slack,1.0
18172,form-to-endpoint,webhook,httpRequest,1.0
18173,morning-metrics,scheduleTrigger,googleSheets,1.0
18174,email-archiver,emailReadImap,readWriteFile,1.0
18175,rss-alert,rssFeedTrigger,googleSheets,0.5
18176,form-to-endpoint,webhook,httpRequest,1.0
18177,morning-metrics,scheduleTrigger,readWriteFile,0.5
18178,email-archiver,emailReadImap,readWriteFile,1.0
18179,rss-alert,webhook,slack,0.5
18180,form-to-endpoint,rssFeedTrigger,httpRequest,0.5
18181,morning-metrics,scheduleTrigger,googleSheets,1.0
18182,email-archiver,emailReadImap,readWriteFile,1.0
18183,rss-alert,emailReadImap,slack,0.5
18184,form-to-endpoint,emailReadImap,slack,0.0
18185,morning-metrics,scheduleTrigger,googleSheets,1.0
18186,email-archiver,emailReadImap,readWriteFile,1.0
18187,rss-alert,rssFeedTrigger,slack,1.0
18188,form-to-endpoint,scheduleTrigger,httpRequest,0.5
18189,morning-metrics,scheduleTrigger,googleSheets,1.0
18190,email-archiver,emailReadImap,readWriteFile,1.0
18191,rss-alert,rssFeedTrigger,slack,1.0
18192,form-to-endpoint,scheduleTrigger,httpRequest,0.5
18193,morning-metrics,scheduleTrigger,googleSheets,1.0
18194,email-archiver,emailReadImap,readWriteFile,1.0
18195,rss-alert,rssFeedTrigger,googleSheets,0.5
18196,form-to-endpoint,webhook,httpRequest,1.0
18197,morning-metrics,scheduleTrigger,googleSheets,1.0
18198,email-archiver,emailReadImap,readWriteFile,1.0
18199,rss-alert,rssFeedTrigger,slack,1.0
18200,form-to-endpoint,webhook,httpRequest,1.0
18201,morning-metrics,scheduleTrigger,googleSheets,1.0
18202,email-archiver,emailReadImap,readWriteFile,1.0
18203,rss-alert,rssFeedTrigger,slack,1.0
18204,form-to-endpoint,webhook,httpRequest,1.0
18205,morning-metrics,scheduleTrigger,googleSheets,1.0
18206,email-archiver,emailReadImap,readWriteFile,1.0
18207,rss-alert,rssFeedTrigger,slack,1.0
18208,form-to-endpoint,webhook,httpRequest,1.0
18209,morning-metrics,scheduleTrigger,googleSheets,1.0
18210,email-archiver,emailReadImap,readWriteFile,1.0
18211,rss-alert,rssFeedTrigger,slack,1.0
18212,form-to-endpoint,emailReadImap,readWriteFile,0.0
18213,morning-metrics,scheduleTrigger,googleSheets,1.0
18214,email-archiver,emailReadImap,readWriteFile,1.0
18215,rss-alert,rssFeedTrigger,readWriteFile,0.5
18216,form-to-endpoint,webhook,httpRequest,1.0
18217,morning-metrics,scheduleTrigger,googleSheets,1.0
18218,email-archiver,emailReadImap,readWriteFile,1.0
18219,rss-alert,rssFeedTrigger,slack,1.0
18220,form-to-endpoint,webhook,httpRequest,1.0
18221,morning-metrics,scheduleTrigger,googleSheets,1.0
18222,email-archiver,emailReadImap,readWriteFile,1.0
18223,rss-alert,rssFeedTrigger,slack,1.0
18224,form-to-endpoint,webhook,httpRequest,1.0
18225,morning-metrics,scheduleTrigger,googleSheets,1.0
18226,email-archiver,emailReadImap,readWriteFile,1.0
18227,rss-alert,rssFeedTrigger,slack,1.0
18228,form-to-endpoint,webhook,googleSheets,0.5
18229,morning-metrics,scheduleTrigger,googleSheets,1.0
18230,email-archiver,emailReadImap,readWriteFile,1.0
18231,rss-alert,rssFeedTrigger,slack,1.0
18232,form-to-endpoint,webhook,httpRequest,1.0
18233,morning-metrics,scheduleTrigger,readWriteFile,0.5
18234,email-archiver,scheduleTrigger,readWriteFile,0.5
18235,rss-alert,rssFeedTrigger,slack,1.0
18236,form-to-endpoint,webhook,httpRequest,1.0
18237,morning-metrics,scheduleTrigger,httpRequest,0.5
18238,email-archiver,emailReadImap,readWriteFile,1.0
18239,rss-alert,rssFeedTrigger,slack,1.0
18240,form-to-endpoint,webhook,httpRequest,1.0
18241,morning-metrics,scheduleTrigger,googleSheets,1.0
18242,email-archiver,scheduleTrigger,readWriteFile,0.5
18243,rss-alert,rssFeedTrigger,slack,1.0
18244,form-to-endpoint,webhook,httpRequest,1.0
18245,morning-metrics,scheduleTrigger,googleSheets,1.0
18246,email-archiver,emailReadImap,slack,0.5
18247,rss-alert,rssFeedTrigger,httpRequest,0.5
18248,form-to-endpoint,webhook,httpRequest,1.0
18249,morning-metrics,scheduleTrigger,googleSheets,1.0
18250,email-archiver,rssFeedTrigger,readWriteFile,0.5
18251,rss-alert,rssFeedTrigger,slack,1.0
18252,form-to-endpoint,webhook,httpRequest,1.0
18253,morning-metrics,scheduleTrigger,googleSheets,1.0
18254,email-archiver,emailReadImap,readWriteFile,1.0
18255,rss-alert,rssFeedTrigger,slack,1.0
18256,form-to-endpoint,webhook,httpRequest,1.0
18257,morning-metrics,scheduleTrigger,googleSheets,1.0
18258,email-archiver,emailReadImap,readWriteFile,1.0
18259,rss-alert,rssFeedTrigger,googleSheets,0.5
18260,form-to-endpoint,webhook,httpRequest,1.0
18261,morning-metrics,scheduleTrigger,googleSheets,1.0
18262,email-archiver,emailReadImap,readWriteFile,1.0
18263,rss-alert,rssFeedTrigger,slack,1.0
18264,form-to-endpoint,webhook,httpRequest,1.0
18265,morning-metrics,scheduleTrigger,googleSheets,1.0
18266,email-archiver,emailReadImap,readWriteFile,1.0
18267,rss-alert,rssFeedTrigger,slack,1.0
18268,form-to-endpoint,webhook,httpRequest,1.0
18269,morning-metrics,scheduleTrigger,googleSheets,1.0
18270,email-archiver,emailReadImap,readWriteFile,1.0
18271,rss-alert,rssFeedTrigger,slack,1.0
18272,form-to-endpoint,webhook,httpRequest,1.0
18273,morning-metrics,scheduleTrigger,googleSheets,1.0
18274,email-archiver,emailReadImap,readWriteFile,1.0
18275,rss-alert,rssFeedTrigger,slack,1.0
18276,form-to-endpoint,webhook,slack,0.5
18277,morning-metrics,scheduleTrigger,googleSheets,1.0
18278,email-archiver,emailReadImap,readWriteFile,1.0
18279,rss-alert,webhook,slack,0.5
18280,form-to-endpoint,webhook,httpRequest,1.0
18281,morning-metrics,scheduleTrigger,googleSheets,1.0
18282,email-archiver,webhook,readWriteFile,0.5
18283,rss-alert,rssFeedTrigger,slack,1.0
18284,form-to-endpoint,webhook,httpRequest,1.0
18285,morning-metrics,scheduleTrigger,googleSheets,1.0
18286,email-archiver,emailReadImap,readWriteFile,1.0
18287,rss-alert,rssFeedTrigger,slack,1.0
18288,form-to-endpoint,rssFeedTrigger,httpRequest,0.5
18289,morning-metrics,scheduleTrigger,googleSheets,1.0
18290,email-archiver,emailReadImap,readWriteFile,1.0
18291,rss-alert,rssFeedTrigger,slack,1.0
18292,form-to-endpoint,webhook,httpRequest,1.0
18293,morning-metrics,scheduleTrigger,googleSheets,1.0
18294,email-archiver,emailReadImap,readWriteFile,1.0
18295,rss-alert,rssFeedTrigger,slack,1.0
18296,form-to-endpoint,webhook,httpRequest,1.0
18297,morning-metrics,emailReadImap,googleSheets,0.5
18298,email-archiver,emailReadImap,readWriteFile,1.0
18299,rss-alert,rssFeedTrigger,slack,1.0
18300,form-to-endpoint,webhook,httpRequest,1.0
18301,morning-metrics,scheduleTrigger,googleSheets,1.0
18302,email-archiver,emailReadImap,readWriteFile,1.0
18303,rss-alert,rssFeedTrigger,slack,1.0
18304,form-to-endpoint,webhook,httpRequest,1.0
18305,morning-metrics,scheduleTrigger,googleSheets,1.0
18306,email-archiver,emailReadImap,readWriteFile,1.0
18307,rss-alert,scheduleTrigger,slack,0.5
18308,form-to-endpoint,webhook,slack,0.5
18309,morning-metrics,scheduleTrigger,googleSheets,1.0
18310,email-archiver,emailReadImap,readWriteFile,1.0
18311,rss-alert,rssFeedTrigger,slack,1.0
18312,form-to-endpoint,scheduleTrigger,httpRequest,0.5
18313,morning-metrics,rssFeedTrigger,googleSheets,0.5
18314,email-archiver,emailReadImap,readWriteFile,1.0
18315,rss-alert,scheduleTrigger,slack,0.5
18316,form-to-endpoint,webhook,httpRequest,1.0
18317,morning-metrics,scheduleTrigger,googleSheets,1.0
18318,email-archiver,emailReadImap,readWriteFile,1.0
18319,rss-alert,rssFeedTrigger,slack,1.0
18320,form-to-endpoint,webhook,httpRequest,1.0
18321,morning-metrics,scheduleTrigger,googleSheets,1.0
18322,email-archiver,emailReadImap,readWriteFile,1.0
18323,rss-alert,rssFeedTrigger,slack,1.0
18324,form-to-endpoint,webhook,httpRequest,1.0
18325,morning-metrics,scheduleTrigger,googleSheets,1.0
18326,email-archiver,emailReadImap,readWriteFile,1.0
18327,rss-alert,rssFeedTrigger,slack,1.0
18328,form-to-endpoint,webhook,httpRequest,1.0
18329,morning-metrics,scheduleTrigger,slack,0.5
18330,email-archiver,emailReadImap,readWriteFile,1.0
18331,rss-alert,rssFeedTrigger,slack,1.0
18332,form-to-endpoint,webhook,httpRequest,1.0
18333,morning-metrics,scheduleTrigger,googleSheets,1.0
18334,email-archiver,emailReadImap,readWriteFile,1.0
18335,rss-alert,rssFeedTrigger,slack,1.0
18336,form-to-endpoint,webhook,httpRequest,1.0
18337,morning-metrics,scheduleTrigger,googleSheets,1.0
18338,email-archiver,emailReadImap,httpRequest,0.5
18339,rss-alert,rssFeedTrigger,slack,1.0
18340,form-to-endpoint,webhook,httpRequest,1.0
18341,morning-metrics,emailReadImap,googleSheets,0.5
18342,email-archiver,emailReadImap,readWriteFile,1.0
18343,rss-alert,rssFeedTrigger,slack,1.0
18344,form-to-endpoint,webhook,httpRequest,1.0
18345,morning-metrics,scheduleTrigger,googleSheets,1.0
18346,email-archiver,emailReadImap,readWriteFile,1.0
18347,rss-alert,rssFeedTrigger,slack,1.0
18348,form-to-endpoint,webhook,httpRequest,1.0
18349,morning-metrics,scheduleTrigger,googleSheets,1.0
18350,email-archiver,emailReadImap,readWriteFile,1.0
18351,rss-alert,rssFeedTrigger,slack,1.0
18352,form-to-endpoint,webhook,httpRequest,1.0
18353,morning-metrics,scheduleTrigger,googleSheets,1.0
18354,email-archiver,emailReadImap,readWriteFile,1.0
18355,rss-alert,rssFeedTrigger,slack,1.0
18356,form-to-endpoint,scheduleTrigger,httpRequest,0.5
18357,morning-metrics,scheduleTrigger,googleSheets,1.0
18358,email-archiver,emailReadImap,readWriteFile,1.0
18359,rss-alert,rssFeedTrigger,slack,1.0
18360,form-to-endpoint,webhook,httpRequest,1.0
18361,morning-metrics,scheduleTrigger,googleSheets,1.0
18362,email-archiver,emailReadImap,readWriteFile,1.0
18363,rss-alert,rssFeedTrigger,googleSheets,0.5
18364,form-to-endpoint,webhook,httpRequest,1.0
18365,morning-metrics,scheduleTrigger,googleSheets,1.0
18366,email-archiver,emailReadImap,readWriteFile,1.0
18367,rss-alert,rssFeedTrigger,slack,1.0
